Bexar County,"$150,000",0.7 ac,"San Antonio, TX 78202"
Hidalgo County,"$4,688,800",18 ac,"Mission, TX 78572"
Bexar County,"$500,000",0.32 ac,"San Antonio, TX 78207"
Hidalgo County,"$3,295,000",36 ac,"Palmview, TX 78572"
Bexar County,"$150,000",1 ac,"San Antonio, TX 78264"
Bexar County,"$110,000",1.14 ac,"San Antonio, TX 78264"
Atascosa County,"$250,600",18 ac,"Pleasanton, TX 78064"
Atascosa County,"$425,000",6.5 ac,"Poteet, TX 78065"
Bexar County,"$59,999",0.26 ac,"San Antonio, TX 78237"
Bexar County,"$449,500",0.56 ac,"San Antonio, TX 78250"
Dewey County,"$85,500",4.7 ac,"Oakwood, OK 73658"
Atascosa County,"$2,700/mo",20.5 ac,"Charlotte, TX 78011"
Brown County,"$195,000",2.51 ac,"Aberdeen, SD 57401"
Custer County,"$800,000",10 ac,"Custer City, OK 73639"
Stephens County,"$450,000",10 ac,"Breckenridge, TX 76424"
Custer County,"$295,000",2.9 ac,"Clinton, OK 73601"
Bandera County,"$330,000",3.64 ac,"Pipe Creek, TX 78063"
Buffalo County,"$145,000",2.5 ac,"Kearney, NE 68847"
Starr County,"$158,000",0.67 ac,"Rio Grande City, TX 78582"
Frio County,"$245,000",5 ac,"Moore, TX 78057"
Woodward County,"$650,000",6 ac,"Woodward, OK 73801"
McPherson County,"$274,900",2 ac,"Leola, SD 57456"
Wilbarger County,"$537,900",11 ac,"Vernon, TX 76384"
Woodward County,"$325,000",2 ac,"Woodward, OK 73801"
Woodward County,"$1,019,000",10 ac,"Woodward, OK 73801"
Woodward County,"$645,000",3.1 ac,"Woodward, OK 73801"
Ellis County,"$55,000",0.8 ac,"Hays, KS 67601"
Woodward County,"$145,000",3.25 ac,"Woodward, OK 73801"
Woodward County,"$550,000",2.67 ac,"Woodward, OK 73801"
Woodward County,"$1,500,000",2.7 ac,"Woodward, OK 73801"
Woodward County,"$299,000",4 ac,"Woodward, OK 73801"
Woodward County,"$79,000",7.52 ac,"Woodward, OK 73801"
Woodward County,"$750,000",10.6 ac,"Woodward, OK 73801"
Woodward County,"$225,000",12.3 ac,"Woodward, OK 73801"
Callahan County,"$325,000",3.85 ac,"Clyde, TX 79510"
Callahan County,"$625,000",14 ac,"Clyde, TX 79510"
La Salle County,"$203,000",5 ac,"Encinal, TX 78019"
Taylor County,"$125,952",2 ac,"Abilene, TX 79536"
Webb County,"$16,000/mo",3.29 ac,"Laredo, TX 78045"
Taylor County,"$750,000",5.86 ac,"Abilene, TX 79602"
Webb County,"$523,280",2.86 ac,"Laredo, TX 78045"
Taylor County,"$650,000",3.52 ac,"Abilene, TX 79602"
Haskell County,"$1,450,000",10 ac,"Haskell, TX 79521"
McIntosh County,"$150,000",0.23 ac,"Ashley, ND 58413"
Taylor County,"$45,000",1.48 ac,"Abilene, TX 79601"
Webb County,"$1,043,450",7.45 ac,"Laredo, TX 78045"
Webb County,"$686,200",3 ac,"Laredo, TX 78045"
Webb County,"$1,065,300",5.26 ac,"Laredo, TX 78045"
Webb County,"$450,585",2.73 ac,"Laredo, TX 78045"
Webb County,"$639,200",2.16 ac,"Laredo, TX 78045"
Taylor County,"$599,900",2.28 ac,"Abilene, TX 79601"
Taylor County,"$22,500",0.32 ac,"Abilene, TX 79536"
Taylor County,"$1,300,000",2.17 ac,"Abilene, TX 79605"
Taylor County,"$575,000",2.18 ac,"Abilene, TX 79603"
Taylor County,"$1,500,000",4 ac,"Abilene, TX 79602"
Taylor County,"$566,280",13 ac,"Abilene, TX 79603"
Taylor County,"$400,000",2.12 ac,"Abilene, TX 79605"
Webb County,"$1,900/mo",1.5 ac,"Laredo, TX 78045"
Webb County,"$3,920/mo",1 ac,"Laredo, TX 78045"
Dimmit County,"$2,300,000",28 ac,"Carrizo Springs, TX 78834"
Uvalde County,"$145,000",5 ac,"Uvalde, TX 78801"
Ford County,"$950,000",2.25 ac,"Dodge City, KS 67801"
Nolan County,"$599,000",27 ac,"Sweetwater, TX 79556"
Nolan County,"$1,200,000",51 ac,"Sweetwater, TX 79556"
Nolan County,$--,0.63 ac,"Sweetwater, TX 79556"
Tom Green County,"$3,000,000",53 ac,"San Angelo, TX 76904"
Tom Green County,"$1,300,000",3.67 ac,"San Angelo, TX 76903"
Nolan County,"$1,417,988",15 ac,"Sweetwater, TX 79556"
Tom Green County,"$85,000",0.58 ac,"San Angelo, TX 76903"
Tom Green County,"$10,000",0.44 ac,"San Angelo, TX 76903"
Lane County,"$530,000",8.3 ac,"Dighton, KS 67839"
Tom Green County,"$125,000",1 ac,"San Angelo, TX 76901"
Tom Green County,"$450,000",4 ac,"San Angelo, TX 76903"
Tom Green County,"$100,000",3 ac,"San Angelo, TX 76903"
Maverick County,"$225,000",10 ac,"Eagle Pass, TX 78852"
Mitchell County,"$775,000",4.25 ac,"Loraine, TX 79532"
Scurry County,"$899,000",6 ac,"Snyder, TX 79549"
Scurry County,"$1,255,500",9.19 ac,"Snyder, TX 79549"
Finney County,"$1,500,000",2 ac,"Garden City, KS 67846"
Finney County,"$36,000",0.27 ac,"Garden City Township, KS 67846"
Finney County,"$26,500",0.24 ac,"Garden City Township, KS 67846"
Finney County,"$25,000",0.2 ac,"Garden City, KS 67846"
Finney County,"$25,000",0.21 ac,"Garden City, KS 67846"
Finney County,"$26,500",0.22 ac,"Garden City, KS 67846"
Finney County,"$26,500",0.24 ac,"Garden City, KS 67846"
Seward County,"$1,250,000",2.87 ac,"Liberal, KS 67901"
Scurry County,"$645,000",5.65 ac,"Snyder, TX 79549"
Finney County,"$450,000",2.14 ac,"Garden City, KS 67846"
Finney County,"$525,000",3 ac,"Garden City, KS 67846"
Val Verde County,"$395,000",7 ac,"Del Rio, TX 78840"
Wichita County,"$380,000",4.8 ac,"Leoti, KS 67861"
Howard County,"$300,000",3.53 ac,"Big Spring, TX 79720"
Howard County,"$989,000",2.58 ac,"Big Spring, TX 79720"
Howard County,"$300,000",3.83 ac,"Big Spring, TX 79720"
Potter County,"$499,000",57 ac,"Amarillo, TX 79111"
Potter County,"$499,000",57 ac,"Amarillo, TX 79111"
Swisher County,"$299,000",28.6 ac,"Kress, TX 79052"
Randall County,"$798,000",5 ac,"Amarillo, TX 79118"
Hale County,"$10,000",0.22 ac,"Plainview, TX 79072"
Lubbock County,"$1,350,000",10 ac,"Lubbock, TX 79403"
Martin County,"$425,000",2.17 ac,"Stanton, TX 79782"
Lubbock County,"$300,195",0.98 ac,"Lubbock, TX 79404"
Midland County,"$300,000",6 ac,"Midland, TX 79782"
Morton County,"$790,000",0.79 ac,"Elkhart, KS 67950"
Midland County,"$1,200,000",2.87 ac,"Midland, TX 79705"
Lubbock County,"$365,000",7 ac,"Lubbock, TX 79423"
Martin County,"$349,400",36.5 ac,"Stanton, TX 79782"
Lubbock County,"$1,500,000",6.49 ac,"Lubbock, TX 79401"
Lubbock County,"$600,000",30 ac,"Lubbock, TX 79415"
Randall County,"$850,000",6.48 ac,"Amarillo, TX 79119"
Lubbock County,"$1,622,479",5.32 ac,"Lubbock, TX 79407"
Lubbock County,"$1,200,000",2 ac,"Lubbock, TX 79416"
Lubbock County,"$1,075,000",5 ac,"Lubbock, TX 79416"
Randall County,"$1,089,000",5 ac,"Canyon, TX 79015"
Haakon County,"$300,000",3.78 ac,"Milesville, SD 57553"
Dawson County,"$850,000",17 ac,"Lamesa, TX 79331"
Midland County,"$2,500,000",6.26 ac,"Midland, TX 79706"
Haakon County,"$300,000",3.78 ac,"Milesville, SD 57553"
Midland County,"$2,000,000",28 ac,"Midland, TX 79706"
Midland County,"$300,000",2.5 ac,"Midland, TX 79706"
Midland County,"$2,450,000",11.4 ac,"Midland, TX 79706"
Midland County,"$1,400,000",5 ac,"Midland, TX 79705"
Midland County,"$2,500,000",35 ac,"Midland, TX 79706"
Midland County,"$1,800,000",10 ac,"Midland, TX 79701"
Midland County,"$290,000",1.51 ac,"Midland, TX 79705"
Midland County,"$299,000",2 ac,"Midland, TX 79706"
Midland County,"$3,299,000",5.5 ac,"Midland, TX 79703"
Midland County,"$575,000",6.35 ac,"Midland, TX 79706"
Midland County,"$1,200,000",2.54 ac,"Midland, TX 79706"
Midland County,"$1,300,000",2.65 ac,"Midland, TX 79701"
Midland County,"$1,300,000",4.42 ac,"Midland, TX 79706"
Midland County,"$1,675,000",5 ac,"Midland, TX 79706"
Midland County,"$8,500,000",4.27 ac,"Midland, TX 79707"
Midland County,"$1,750,000",3.64 ac,"Midland, TX 79706"
Midland County,"$2,900,000",8.26 ac,"Midland, TX 79703"
Deaf Smith County,"$169,000",20 ac,"Hereford, TX 79045"
Ector County,"$700,000",2 ac,"Gardendale, TX 79758"
Terrell County,"$360,000",40 ac,"Sanderson, TX 79848"
Andrews County,"$1,200,000",6 ac,"Andrews, TX 79714"
Andrews County,"$250,000",5 ac,"Andrews, TX 79714"
Andrews County,"$250,000",5 ac,"Andrews, TX 79714"
Andrews County,"$99,000",3 ac,"Andrews, TX 79714"
Ward County,"$465,000",6.33 ac,"Monahans, TX 79756"
Ward County,"$500,000",34.4 ac,"Monahans, TX 79756"
Ward County,"$120,000",5 ac,"Monahans, TX 79756"
Ward County,"$405,000",6.77 ac,"Monahans, TX 79756"
Pecos County,"$420,000",2.42 ac,"Fort Stockton, TX 79735"
Ward County,"$50,000",5 ac,"Monahans, TX 79756"
Pecos County,"$360,000",17 ac,"Fort Stockton, TX 79735"
Curry County,"$1,350,000",8.44 ac,"Clovis, NM 88101"
Curry County,"$378,000",4.51 ac,"Clovis, NM 88101"
Curry County,"$400,000",5.68 ac,"Clovis, NM 88101"
Washington County,"$399,000",23.3 ac,"Akron, CO 80720"
Logan County,"$1,495,000",2 ac,"Sterling, CO 80751"
Lea County,"$75,000",4.34 ac,"Tatum, NM 88267"
Lea County,"$260,000",11 ac,"Lovington, NM 88260"
Roosevelt County,"$479,000",20 ac,"Portales, NM 88130"
Roosevelt County,"$450,000",4 ac,"Portales, NM 88130"
Pennington County,"$1,000,000",50 ac,"Rapid City, SD 57701"
Roosevelt County,"$175,000",4.3 ac,"Portales, NM 88130"
Pennington County,"$1,250,000",50 ac,"Rapid City, SD 57701"
Pennington County,"$2,000,000",13.5 ac,"Rapid City, SD 57701"
Pennington County,"$699,000",25.6 ac,"Rapid City, SD 57701"
Custer County,"$129,000",0.5 ac,"Hermosa, SD 57744"
Pennington County,"$799,000",3.5 ac,"Rapid City, SD 57701"
Pennington County,"$2,000,000",2 ac,"Rapid City, SD 57701"
Pennington County,"$479,900",2 ac,"Rapid City, SD 57701"
Pennington County,"$455,000",1.9 ac,"Rapid City, SD 57701"
Reeves County,"$1,950,000",11.7 ac,"Pecos, TX 79772"
Pennington County,"$359,900",1.5 ac,"Rapid City, SD 57701"
Reeves County,"$495,000",5 ac,"Pecos, TX 79772"
Pennington County,"$2,999,000",5.25 ac,"Rapid City, SD 57702"
Kimball County,"$299,900",60 ac,"Kimball, NE 69145"
Kimball County,"$78,000",2.46 ac,"Kimball, NE 69146"
Kimball County,"$918,000",34 ac,"Kimball, NE 69145"
Custer County,"$55,000",5.14 ac,"Custer, SD 57730"
Custer County,"$300,000",3 ac,"Custer, SD 57730"
Custer County,"$385,000",4 ac,"Custer, SD 57730"
Bowman County,"$48,000",1.78 ac,"Bowman, ND 58623"
Scotts Bluff County,"$40,000",0.24 ac,"Gering, NE 69341"
Custer County,"$365,000",0.56 ac,"Custer, SD 57730"
Custer County,"$6,900,000",140 ac,"Custer, SD 57730"
McKenzie County,"$99,900",9.17 ac,"Arnegard, ND 58835"
Lawrence County,"$1,199,000",2.69 ac,"Deadwood, SD 57732"
Kimball County,"$1,428,000",57 ac,"Kimball, NE 69145"
Kimball County,"$432,000",17 ac,"Kimball, NE 69145"
Kimball County,"$499,000",15 ac,"Bushnell, NE 69128"
Butte County,"$250,000",6.14 ac,"Belle Fourche, SD 57717"
Golden Valley County,"$5,500,000",320 ac,"Medora, ND 58645"
Lawrence County,"$2,033,380",46.7 ac,"Spearfish, SD 57783"
Lawrence County,"$400,000",1.43 ac,"Spearfish, SD 57783"
Lawrence County,"$690,000",1.43 ac,"Spearfish, SD 57783"
Butte County,"$109,000",0.45 ac,"Belle Fourche, SD 57717"
Butte County,"$219,650",1 ac,"Belle Fourche, SD 57717"
Butte County,"$995,000",2.86 ac,"Belle Fourche, SD 57717"
Laramie County,"$998,000",67 ac,"Pine Bluffs, WY 82082"
Colfax County,"$200,000",1.68 ac,"Raton, NM 87740"
Colfax County,"$325,000",4 ac,"Raton, NM 87740"
Pueblo County,"$650,000",8.82 ac,"Pueblo, CO 81001"
Weld County,"$3,900,000",156 ac,"Keenesburg, CO 80643"
Pueblo County,"$350,000",4.81 ac,"Pueblo, CO 81004"
Pueblo County,"$250,000",3.17 ac,"Pueblo, CO 81005"
Pueblo County,"$75,000",1.79 ac,"Pueblo, CO 81008"
Weld County,"$6,000,000",608 ac,"Keenesburg, CO 80643"
Weld County,"$1,300,000",1.5 ac,"Greeley, CO 80631"
Pueblo County,"$1,950,000",7.2 ac,"Pueblo, CO 81007"
Douglas County,"$1,200,000",1.56 ac,"Parker, CO 80134"
Pueblo County,"$350,000",5.15 ac,"Colorado City, CO 81019"
Pueblo County,"$12,200,000",30 ac,"Colorado City, CO 81019"
Arapahoe County,"$5,500,000",39 ac,"Aurora, CO 80018"
Weld County,"$2,600,000",4 ac,"Greeley, CO 80631"
Laramie County,"$3,499,000",5.75 ac,"Cheyenne, WY 82007"
Weld County,"$5,625,000",3 ac,"Greeley, CO 80634"
Weston County,"$520,000",19 ac,"Upton, WY 82730"
Weld County,"$2,150,000",3 ac,"Ault, CO 80610"
Laramie County,"$376,500",5 ac,"Cheyenne, WY 82007"
Laramie County,"$376,500",5 ac,"Cheyenne, WY 82007"
Laramie County,"$381,750",5 ac,"Cheyenne, WY 82007"
Laramie County,"$375,000",5 ac,"Cheyenne, WY 82007"
Laramie County,"$383,250",5.11 ac,"Cheyenne, WY 82007"
Laramie County,"$375,000",5 ac,"Cheyenne, WY 82007"
Laramie County,"$375,750",5 ac,"Cheyenne, WY 82007"
Laramie County,"$4,000,000",55 ac,"Cheyenne, WY 82007"
Laramie County,"$1,350,700",4.43 ac,"Cheyenne, WY 82007"
Laramie County,"$1,527,600",5 ac,"Cheyenne, WY 82007"
Laramie County,"$1,231,800",4 ac,"Cheyenne, WY 82007"
Laramie County,"$367,500",5 ac,"Cheyenne, WY 82007"
Laramie County,"$400,000",5 ac,"Cheyenne, WY 82007"
Laramie County,"$112,000",6.67 ac,"Cheyenne, WY 82009"
Laramie County,"$112,000",6.68 ac,"Cheyenne, WY 82009"
Laramie County,"$112,000",6.67 ac,"Cheyenne, WY 82009"
Denver County,"$3,500,000",0.67 ac,"Denver, CO 80223"
Adams County,"$1,500,000",2.4 ac,"Commerce City, CO 80022"
Larimer County,"$301,870",2 ac,"Wellington, CO 80549"
Larimer County,"$475,675",2.73 ac,"Wellington, CO 80549"
Larimer County,"$504,642",3.31 ac,"Wellington, CO 80549"
Larimer County,"$463,478",2.66 ac,"Wellington, CO 80549"
Larimer County,"$515,750",3 ac,"Wellington, CO 80549"
Larimer County,"$435,000",0.67 ac,"Fort Collins, CO 80524"
Larimer County,"$435,000",0.68 ac,"Fort Collins, CO 80524"
Larimer County,"$435,000",0.68 ac,"Fort Collins, CO 80524"
Larimer County,"$775,000",10.5 ac,"Wellington, CO 80549"
Weld County,"$1,100,000",5.21 ac,"Longmont, CO 80501"
Weld County,"$550,000",2.3 ac,"Frederick, CO 80504"
Larimer County,"$525,000",1.82 ac,"Johnstown, CO 80534"
Boulder County,"$525,000",2 ac,"Lafayette, CO 80026"
Platte County,"$220,000",5 ac,"Wheatland, WY 82201"
Platte County,"$145,000",2.34 ac,"Wheatland, WY 82201"
Platte County,"$170,000",5 ac,"Wheatland, WY 82201"
Larimer County,"$1,809,939",6.31 ac,"Loveland, CO 80538"
Platte County,"$128,500",2.36 ac,"Wheatland, WY 82201"
Platte County,"$162,000",3 ac,"Wheatland, WY 82201"
Larimer County,"$7,495,521",58.3 ac,"Berthoud, CO 80513"
Platte County,"$720,000",6 ac,"Wheatland, WY 82201"
Colfax County,"$499,000",3.77 ac,"Angel Fire, NM 87710"
Boulder County,"$365,000",15 ac,"Lyons, CO 80540"
Colfax County,"$589,000",5 ac,"Angel Fire, NM 87710"
Taos County,"$489,000",0.46 ac,"Taos, NM 87571"
Taos County,"$176,000",0.75 ac,"Taos, NM 87571"
Taos County,"$1,900,000",7.52 ac,"El Prado, NM 87529"
Taos County,"$10,000",1 ac,"Taos, NM 87571"
Taos County,"$3,699,000",3 ac,"Taos, NM 87571"
Larimer County,"$3,500,000",3 ac,"Estes Park, CO 80517"
Taos County,"$3,250,000",3.1 ac,"El Prado, NM 87529"
Clear Creek County,"$89,079",1.76 ac,"Idaho Springs, CO 80452"
Campbell County,"$7,100,000",7.61 ac,"Gillette, WY 82716"
Campbell County,"$899,900",2.12 ac,"Gillette, WY 82718"
Campbell County,"$1,590,000",8.25 ac,"Gillette, WY 82716"
Campbell County,"$1,045,000",5.83 ac,"Gillette, WY 82716"
Campbell County,"$546,000",2.84 ac,"Gillette, WY 82716"
Otero County,"$98,000",3 ac,"Alamogordo, NM 88310"
Santa Fe County,"$536,500",0.71 ac,"Santa Fe, NM 87507"
Santa Fe County,"$1,916,640",2 ac,"Santa Fe, NM 87507"
Otero County,"$1,650,000",17 ac,"Alamogordo, NM 88310"
Otero County,"$85,000",2 ac,"Alamogordo, NM 88310"
Chaffee County,"$225,000",0.25 ac,"Salida, CO 81201"
Rio Arriba County,"$395,000",4.4 ac,"Alcalde, NM 87511"
Santa Fe County,"$1,800,000",3 ac,"Santa Fe, NM 87507"
Santa Fe County,"$850,000",2.36 ac,"Santa Fe, NM 87507"
Santa Fe County,"$1,435,000",3.47 ac,"Santa Fe, NM 87507"
Otero County,"$79,800",4.63 ac,"Alamogordo, NM 88310"
Chaffee County,"$698,000",12 ac,"Buena Vista, CO 81211"
Santa Fe County,"$203,862",1.56 ac,"Edgewood, NM 87015"
Santa Fe County,"$203,862",1.56 ac,"Edgewood, NM 87015"
El Paso County,"$770,000",2 ac,"Horizon City, TX 79928"
El Paso County,"$45,000",10 ac,"Horizon City, TX 79928"
El Paso County,"$1,374,360",4.85 ac,"Socorro, TX 79927"
El Paso County,"$967,032",1.85 ac,"El Paso, TX 79927"
Doña Ana County,"$1,400,000",25 ac,"Chaparral, NM 88081"
Conejos County,"$1,900,000",10 ac,"Platoro, CO 81132"
El Paso County,"$1,300,000",2 ac,"El Paso, TX 79901"
Natrona County,"$2,700,000",3.79 ac,"Casper, WY 82601"
Natrona County,"$499,900",20.6 ac,"Bar Nunn, WY 82601"
Bernalillo County,"$475,000",0.97 ac,"Albuquerque, NM 87102"
Doña Ana County,"$157,142",4 ac,"Las Cruces, NM 88011"
Doña Ana County,"$117,857",3 ac,"Las Cruces, NM 88011"
Natrona County,"$338,000",0.77 ac,"Casper, WY 82604"
Doña Ana County,"$2,800,000",36 ac,"Anthony, NM 88021"
Doña Ana County,"$715,000",10.4 ac,"Las Cruces, NM 88012"
Natrona County,"$4,000,000",280 ac,"Casper, WY 82604"
Rio Grande County,"$1,495,000",39.5 ac,"South Fork, CO 81154"
Rio Grande County,"$1,500,000",2.14 ac,"South Fork, CO 81154"
Doña Ana County,"$305,000",2.45 ac,"Las Cruces, NM 88012"
Doña Ana County,"$250,000",2 ac,"Vado, NM 88072"
Doña Ana County,"$275,000",16 ac,"Las Cruces, NM 88048"
Doña Ana County,"$1,200,000",8 ac,"Las Cruces, NM 88011"
Doña Ana County,"$425,000",0.67 ac,"Las Cruces, NM 88011"
Doña Ana County,"$249,900",0.93 ac,"Las Cruces, NM 88007"
Doña Ana County,"$125,000",0.3 ac,"Mesilla, NM 88046"
Doña Ana County,"$125,000",0.3 ac,"Mesilla, NM 88046"
Doña Ana County,"$36,000",0.25 ac,"Las Cruces, NM 88001"
Doña Ana County,"$940,000",4 ac,"Las Cruces, NM 88007"
Doña Ana County,"$233,500",1 ac,"Las Cruces, NM 88007"
Eagle County,"$850,000",2 ac,"Gypsum, CO 81637"
Pitkin County,"$1,500,000",0.72 ac,"Basalt, CO 81621"
Gunnison County,"$900,000",4 ac,"Gunnison, CO 81230"
Archuleta County,"$2,900,000",2.25 ac,"Pagosa Springs, CO 81147"
Carbon County,"$1,400,000",90 ac,"Rawlins, WY 82301"
Sierra County,"$269,900",1.75 ac,"Truth or Consequences, NM 87901"
Sheridan County,"$2,500,000",3.5 ac,"Sheridan, WY 82801"
Garfield County,"$640,000",3.15 ac,"Glenwood Springs, CO 81601"
Garfield County,"$4,900,000",4 ac,"Glenwood Springs, CO 81601"
Archuleta County,"$795,000",2.26 ac,"Arboles, CO 81121"
La Plata County,"$2,595,000",4.33 ac,"Bayfield, CO 81122"
La Plata County,"$1,995,000",3 ac,"Bayfield, CO 81122"
La Plata County,"$2,490,000",4.5 ac,"Bayfield, CO 81122"
Garfield County,"$600,000",2.81 ac,"New Castle, CO 81647"
Luna County,"$170,000",10 ac,"Deming, NM 88030"
La Plata County,"$1,300,000",4.7 ac,"Durango, CO 81301"
La Plata County,"$360,000",1.73 ac,"Ignacio, CO 81137"
Garfield County,"$265,000",0.61 ac,"Silt, CO 81652"
Garfield County,"$1,700,000",32 ac,"Silt, CO 81652"
La Plata County,"$3,700,000",3 ac,"Durango, CO 81303"
La Plata County,"$1,850,000",2.53 ac,"Durango, CO 81303"
Garfield County,"$175,000",0.63 ac,"Rifle, CO 81650"
La Plata County,"$2,250,000",183 ac,"Durango, CO 81303"
Garfield County,"$175,000",0.61 ac,"Rifle, CO 81650"
Garfield County,"$1,300,000",4.32 ac,"Rifle, CO 81650"
Garfield County,"$345,000",1.44 ac,"Rifle, CO 81650"
La Plata County,"$3,100,000",3.6 ac,"Durango, CO 81303"
Garfield County,"$1,500,000",4.58 ac,"Rifle, CO 81650"
La Plata County,"$13,200,000",3.35 ac,"Durango, CO 81301"
Montrose County,"$1,700,000",4 ac,"Montrose, CO 81403"
San Juan County,"$250,000",20 ac,"Bloomfield, NM 87413"
San Juan County,"$40,000",0.46 ac,"Bloomfield, NM 87413"
San Juan County,"$325,000",4 ac,"Bloomfield, NM 87413"
San Juan County,"$300,000",18.4 ac,"Aztec, NM 87410"
San Juan County,"$175,000",8 ac,"Bloomfield, NM 87413"
Rio Blanco County,"$200,000",44.5 ac,"Meeker, CO 81641"
San Juan County,"$215,000",40 ac,"Bloomfield, NM 87413"
Delta County,"$1,650,000",25 ac,"Delta, CO 81416"
San Juan County,"$235,000",2.7 ac,"Aztec, NM 87410"
San Juan County,"$132,000",2 ac,"Farmington, NM 87401"
San Juan County,"$400,000",6 ac,"Aztec, NM 87410"
San Juan County,"$120,000",6 ac,"Farmington, NM 87401"
San Juan County,"$800,000",5 ac,"Farmington, NM 87401"
San Juan County,"$699,000",59 ac,"Farmington, NM 87402"
Garfield County,"$2,850,000",22 ac,"Parachute, CO 81635"
San Juan County,"$382,000",3 ac,"Farmington, NM 87401"
San Juan County,"$375,000",1 ac,"Farmington, NM 87401"
San Juan County,"$350,000",1.27 ac,"Farmington, NM 87401"
San Juan County,"$5,100,000",24 ac,"Farmington, NM 87402"
San Juan County,"$1,700,000",9.18 ac,"Farmington, NM 87401"
Garfield County,"$395,830",3.5 ac,"Parachute, CO 81635"
San Juan County,"$205,000",0.36 ac,"Farmington, NM 87401"
San Juan County,"$725,000",8.4 ac,"Farmington, NM 87401"
Garfield County,"$273,350",2.79 ac,"Parachute, CO 81635"
San Juan County,"$65,500",2.14 ac,"Farmington, NM 87401"
San Juan County,"$130,000",0.72 ac,"Farmington, NM 87402"
Washakie County,"$4,500,000",81 ac,"Worland, WY 82401"
Garfield County,"$740,520",2 ac,"Parachute, CO 81635"
Garfield County,"$744,226",2 ac,"Parachute, CO 81635"
Garfield County,"$907,135",2.45 ac,"Parachute, CO 81635"
Garfield County,"$685,680",2 ac,"Parachute, CO 81635"
Garfield County,"$955,595",2.25 ac,"Parachute, CO 81635"
Garfield County,"$626,500",2 ac,"Parachute, CO 81635"
Garfield County,"$672,500",2.22 ac,"Parachute, CO 81635"
San Juan County,"$625,000",4.89 ac,"Farmington, NM 87401"
San Juan County,"$39,900",0.77 ac,"Farmington, NM 87401"
San Juan County,"$225,000",1.41 ac,"Farmington, NM 87401"
San Juan County,$-- lease,2.5 ac,"Farmington, NM 87401"
San Juan County,"$125,000",0.79 ac,"Farmington, NM 87401"
Grant County,"$175,000",2.45 ac,"Silver City, NM 88061"
San Juan County,"$260,000",13 ac,"Farmington, NM 87401"
San Juan County,"$47,500",1.37 ac,"Farmington, NM 87401"
San Juan County,"$17,499",1.79 ac,"Farmington, NM 87401"
San Juan County,"$450,000",24 ac,"Farmington, NM 87401"
San Juan County,"$64,000",1.44 ac,"Farmington, NM 87401"
San Juan County,"$169,000",1.44 ac,"Farmington, NM 87410"
San Juan County,"$142,500",3 ac,"Farmington, NM 87401"
San Juan County,"$51,000",1.18 ac,"Farmington, NM 87410"
San Juan County,"$57,000",1.44 ac,"Farmington, NM 87401"
San Juan County,"$195,000",5.37 ac,"Farmington, NM 87401"
San Juan County,"$225,000",8.77 ac,"Farmington, NM 87401"
San Juan County,"$2,322,600",147 ac,"Kirtland, NM 87417"
San Juan County,"$75,000",1.15 ac,"Kirtland, NM 87417"
San Juan County,"$190,000",3.32 ac,"Kirtland, NM 87417"
San Juan County,"$75,000",1.3 ac,"Kirtland, NM 87417"
San Juan County,"$75,000",1.3 ac,"Kirtland, NM 87417"
San Juan County,"$325,000",1.88 ac,"Kirtland, NM 87417"
San Juan County,"$305,000",2.51 ac,"Kirtland, NM 87417"
San Juan County,"$330,000",3 ac,"Kirtland, NM 87417"
San Juan County,"$295,000",7.5 ac,"Kirtland, NM 87417"
Montezuma County,"$548,000",2 ac,"Mancos, CO 81328"
Garfield County,"$5,500,000",54 ac,"De Beque, CO 81630"
Montezuma County,"$550,000",4.42 ac,"Cortez, CO 81321"
Montezuma County,"$695,000",4.42 ac,"Cortez, CO 81321"
Big Horn County,"$2,900,000",4 ac,"Byron, WY 82412"
Phillips County,"$500,000",22.4 ac,"Zortman, MT 59546"
San Juan County,"$800,000",2.76 ac,"Monticello, UT 84535"
Park County,"$450,000",0.54 ac,"Cody, WY 82414"
Grand County,"$899,000",1.47 ac,"Moab, UT 84532"
Uintah County,"$1,205,000",2 ac,"Vernal, UT 84078"
Cochise County,"$363,000",484 ac,"Douglas, AZ 85607"
Cochise County,"$399,000",18 ac,"Willcox, AZ 85643"
Sublette County,"$799,000",5 ac,"Boulder, WY 82923"
Sublette County,"$4,000,000",2.31 ac,"Pinedale, WY 82941"
Navajo County,"$40,000",0.95 ac,"Holbrook, AZ 86025"
Navajo County,"$280,000",40 ac,"Snowflake, AZ 85939"
Duchesne County,"$55,000",10 ac,"Myton, UT 84052"
Cochise County,"$125,000",1 ac,"Sierra Vista, AZ 85635"
Sublette County,"$60,000",5 ac,"Big Piney, WY 83113"
Navajo County,"$900,000",13 ac,"Pinedale, AZ 85934"
Sublette County,"$850,000",10 ac,"Big Piney, WY 83113"
Cochise County,"$225,000",2 ac,"Sierra Vista, AZ 85635"
Cochise County,"$30,000",0.69 ac,"Benson, AZ 85602"
Cochise County,"$2,426,390",31.5 ac,"Benson, AZ 85602"
Cochise County,"$220,000",6.34 ac,"Huachuca City, AZ 85616"
Cochise County,"$400,000",5 ac,"Benson, AZ 85602"
Navajo County,"$3,750,000",60 ac,"Winslow, AZ 86047"
Navajo County,"$3,750,000",60 ac,"Winslow, AZ 86047"
Navajo County,"$900,000",41 ac,"Winslow, AZ 86047"
Pima County,"$125,000",7.78 ac,"Vail, AZ 85641"
